FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS
M,2010,OPD,3250,2011-Q4,F
M,2010,OPD,3290,2010-Q1,F
M,2010,OPD,3290,2010-Q2,F
M,2010,OPD,3290,2010-Q3,F
M,2010,OPD,3290,2010-Q4,F
M,2010,OPD,3290,2011-Q1,F
M,2010,OPD,3290,2011-Q2,F
M,2010,OPD,3290,2011-Q3,F
M,2010,OPD,3290,2011-Q4,F
M,2010,OPD,3299,2010-Q1,C
M,2010,OPD,3299,2010-Q2,C
M,2010,OPD,3299,2010-Q3,C
M,2010,OPD,3299,2010-Q4,C
M,2010,OPD,3299,2011-Q1,C
M,2010,OPD,3299,2011-Q2,C
M,2010,OPD,3299,2011-Q3,C
M,2010,OPD,3299,2011-Q4,C
M,2010,OPD,3310,2010-Q1,N
M,2010,OPD,3310,2010-Q2,N
M,2010,OPD,3310,2010-Q3,N
M,2010,OPD,3310,2010-Q4,N
M,2010,OPD,3310,2011-Q1,N
M,2010,OPD,3310,2011-Q2,N
M,2010,OPD,3310,2011-Q3,N
M,2010,OPD,3310,2011-Q4,N
M,2010,OPD,3312,2010-Q1,E
M,2010,OPD,3312,2010-Q2,E
M,2010,OPD,3312,2010-Q3,E
M,2010,OPD,3312,2010-Q4,E
M,2010,OPD,3312,2011-Q1,E
M,2010,OPD,3312,2011-Q2,E
M,2010,OPD,3312,2011-Q3,E
M,2010,OPD,3312,2011-Q4,E
M,2010,OPD,3320,2010-Q1,F
M,2010,OPD,3320,2010-Q2,F
M,2010,OPD,3320,2010-Q3,F
M,2010,OPD,3320,2010-Q4,F
M,2010,OPD,3320,2011-Q1,F
M,2010,OPD,3320,2011-Q2,F
M,2010,OPD,3320,2011-Q3,F
M,2010,OPD,3320,2011-Q4,F
M,2010,OPD,3500,2010-Q1,N
M,2010,OPD,3500,2010-Q2,N
M,2010,OPD,3500,2010-Q3,N
M,2010,OPD,3500,2010-Q4,N
M,2010,OPD,3500,2011-Q1,N
M,2010,OPD,3500,2011-Q2,N
M,2010,OPD,3500,2011-Q3,N
M,2010,OPD,3500,2011-Q4,N
M,2010,OPD,3510,2010-Q1,F
M,2010,OPD,3510,2010-Q2,F
M,2010,OPD,3510,2010-Q3,F
M,2010,OPD,3510,2010-Q4,F
M,2010,OPD,3510,2011-Q1,F
M,2010,OPD,3510,2011-Q2,F
M,2010,OPD,3510,2011-Q3,F
M,2010,OPD,3510,2011-Q4,F
M,2010,OPD,3520,2010-Q1,F
M,2010,OPD,3520,2010-Q2,F
M,2010,OPD,3520,2010-Q3,F
M,2010,OPD,3520,2010-Q4,F
M,2010,OPD,3520,2011-Q1,F
M,2010,OPD,3520,2011-Q2,F
M,2010,OPD,3520,2011-Q3,F
M,2010,OPD,3520,2011-Q4,F
M,2010,OPD,3600,2010-Q1,C
M,2010,OPD,3600,2010-Q2,C
M,2010,OPD,3600,2010-Q3,C
M,2010,OPD,3600,2010-Q4,C
M,2010,OPD,3600,2011-Q1,C
M,2010,OPD,3600,2011-Q2,C
M,2010,OPD,3600,2011-Q3,C
M,2010,OPD,3600,2011-Q4,C
M,2010,OPD,39,2010-Q1,N
M,2010,OPD,39,2010-Q2,N
M,2010,OPD,39,2010-Q3,N
M,2010,OPD,39,2010-Q4,N
M,2010,OPD,39,2011-Q1,N
M,2010,OPD,39,2011-Q2,N
M,2010,OPD,39,2011-Q3,N
M,2010,OPD,39,2011-Q4,N
M,2010,OPD,40,2010-Q1,E
M,2010,OPD,40,2010-Q2,E
M,2010,OPD,40,2010-Q3,E
M,2010,OPD,40,2010-Q4,E
M,2010,OPD,40,2011-Q1,E
M,2010,OPD,40,2011-Q2,E
M,2010,OPD,40,2011-Q3,E
M,2010,OPD,40,2011-Q4,E
M,2010,OPD,50,2010-Q1,F
M,2010,OPD,50,2010-Q2,F
M,2010,OPD,50,2010-Q3,F
M,2010,OPD,50,2010-Q4,F
M,2010,OPD,50,2011-Q1,F
M,2010,OPD,50,2011-Q2,F
M,2010,OPD,50,2011-Q3,F
M,2010,OPD,50,2011-Q4,F
M,2010,OPD,60,2010-Q1,F
M,2010,OPD,60,2010-Q2,F
M,2010,OPD,60,2010-Q3,F
M,2010,OPD,60,2010-Q4,F
M,2010,OPD,60,2011-Q1,F
M,2010,OPD,60,2011-Q2,F
M,2010,OPD,60,2011-Q3,F
M,2010,OPD,60,2011-Q4,F
M,2010,OPD,70,2010-Q1,C
M,2010,OPD,70,2010-Q2,C
M,2010,OPD,70,2010-Q3,C
M,2010,OPD,70,2010-Q4,C
M,2010,OPD,70,2011-Q1,C
M,2010,OPD,70,2011-Q2,C
M,2010,OPD,70,2011-Q3,C
M,2010,OPD,70,2011-Q4,C
M,2010,OPD,80,2010-Q1,N
M,2010,OPD,80,2010-Q2,N
M,2010,OPD,80,2010-Q3,N
M,2010,OPD,80,2010-Q4,N
M,2010,OPD,80,2011-Q1,N
M,2010,OPD,80,2011-Q2,N
M,2010,OPD,80,2011-Q3,N
M,2010,OPD,80,2011-Q4,N
M,2010,OPD,810,2010-Q1,C
M,2010,OPD,810,2010-Q2,C
M,2010,OPD,810,2010-Q3,C
M,2010,OPD,810,2010-Q4,C
M,2010,OPD,810,2011-Q1,C
M,2010,OPD,810,2011-Q2,C
M,2010,OPD,810,2011-Q3,C
M,2010,OPD,810,2011-Q4,C
M,2010,OPD,811,2010-Q1,N
M,2010,OPD,811,2010-Q2,N
M,2010,OPD,811,2010-Q3,N
M,2010,OPD,811,2010-Q4,N
M,2010,OPD,811,2011-Q1,N
M,2010,OPD,811,2011-Q2,N
M,2010,OPD,811,2011-Q3,N
M,2010,OPD,811,2011-Q4,N
M,2010,OPD,812,2010-Q1,E
M,2010,OPD,812,2010-Q2,E
M,2010,OPD,812,2010-Q3,E
M,2010,OPD,812,2010-Q4,E
M,2010,OPD,812,2011-Q1,E
M,2010,OPD,812,2011-Q2,E
M,2010,OPD,812,2011-Q3,E
M,2010,OPD,812,2011-Q4,E
M,2010,OPD,90,2010-Q1,E
M,2010,OPD,90,2010-Q2,E
M,2010,OPD,90,2010-Q3,E
M,2010,OPD,90,2010-Q4,E
M,2010,OPD,90,2011-Q1,E
M,2010,OPD,90,2011-Q2,E
M,2010,OPD,90,2011-Q3,E
M,2010,OPD,90,2011-Q4,E
M,2010,OPI,100,2010-Q1,F
M,2010,OPI,100,2010-Q2,F
M,2010,OPI,100,2010-Q3,F
M,2010,OPI,100,2010-Q4,F
M,2010,OPI,100,2011-Q1,F
M,2010,OPI,100,2011-Q2,F
M,2010,OPI,100,2011-Q3,F
M,2010,OPI,100,2011-Q4,F
M,2010,OPI,1000,2010-Q1,E
M,2010,OPI,1000,2010-Q2,E
M,2010,OPI,1000,2010-Q3,E
M,2010,OPI,1000,2010-Q4,E
M,2010,OPI,1000,2011-Q1,E
M,2010,OPI,1000,2011-Q2,E
M,2010,OPI,1000,2011-Q3,E
M,2010,OPI,1000,2011-Q4,E
M,2010,OPI,1010,2010-Q1,F
M,2010,OPI,1010,2010-Q2,F
M,2010,OPI,1010,2010-Q3,F
M,2010,OPI,1010,2010-Q4,F
M,2010,OPI,1010,2011-Q1,F
M,2010,OPI,1010,2011-Q2,F
M,2010,OPI,1010,2011-Q3,F
M,2010,OPI,1010,2011-Q4,F
M,2010,OPI,1011,2010-Q1,F
M,2010,OPI,1011,2010-Q2,F
M,2010,OPI,1011,2010-Q3,F
M,2010,OPI,1011,2010-Q4,F
M,2010,OPI,1011,2011-Q1,F
M,2010,OPI,1011,2011-Q2,F
M,2010,OPI,1011,2011-Q3,F
M,2010,OPI,1011,2011-Q4,F
M,2010,OPI,1012,2010-Q1,C
M,2010,OPI,1012,2010-Q2,C
M,2010,OPI,1012,2010-Q3,C
M,2010,OPI,1012,2010-Q4,C
M,2010,OPI,1012,2011-Q1,C
M,2010,OPI,1012,2011-Q2,C
M,2010,OPI,1012,2011-Q3,C
M,2010,OPI,1012,2011-Q4,C
M,2010,OPI,1013,2010-Q1,N
M,2010,OPI,1013,2010-Q2,N
M,2010,OPI,1013,2010-Q3,N
M,2010,OPI,1013,2010-Q4,N
M,2010,OPI,1013,2011-Q1,N
M,2010,OPI,1013,2011-Q2,N
M,2010,OPI,1013,2011-Q3,N
M,2010,OPI,1013,2011-Q4,N
M,2010,OPI,1020,2010-Q1,E
M,2010,OPI,1020,2010-Q2,E
M,2010,OPI,1020,2010-Q3,E
M,2010,OPI,1020,2010-Q4,E
M,2010,OPI,1020,2011-Q1,E
M,2010,OPI,1020,2011-Q2,E
M,2010,OPI,1020,2011-Q3,E
M,2010,OPI,1020,2011-Q4,E
M,2010,OPI,1030,2010-Q1,F
M,2010,OPI,1030,2010-Q2,F
M,2010,OPI,1030,2010-Q3,F
M,2010,OPI,1030,2010-Q4,F
M,2010,OPI,1030,2011-Q1,F
M,2010,OPI,1030,2011-Q2,F
M,2010,OPI,1030,2011-Q3,F
M,2010,OPI,1030,2011-Q4,F
M,2010,OPI,1031,2010-Q1,F
M,2010,OPI,1031,2010-Q2,F
M,2010,OPI,1031,2010-Q3,F
M,2010,OPI,1031,2010-Q4,F
M,2010,OPI,1031,2011-Q1,F
M,2010,OPI,1031,2011-Q2,F
M,2010,OPI,1031,2011-Q3,F
M,2010,OPI,1031,2011-Q4,F
M,2010,OPI,1039,2010-Q1,C
M,2010,OPI,1039,2010-Q2,C
M,2010,OPI,1039,2010-Q3,C
M,2010,OPI,1039,2010-Q4,C
M,2010,OPI,1039,2011-Q1,C
M,2010,OPI,1039,2011-Q2,C
M,2010,OPI,1039,2011-Q3,C
M,2010,OPI,1039,2011-Q4,C
M,2010,OPI,1040,2010-Q1,N
M,2010,OPI,1040,2010-Q2,N
M,2010,OPI,1040,2010-Q3,N
M,2010,OPI,1040,2010-Q4,N
M,2010,OPI,1040,2011-Q1,N
M,2010,OPI,1040,2011-Q2,N
M,2010,OPI,1040,2011-Q3,N
M,2010,OPI,1040,2011-Q4,N
M,2010,OPI,1050,2010-Q1,E
M,2010,OPI,1050,2010-Q2,E
M,2010,OPI,1050,2010-Q3,E
M,2010,OPI,1050,2010-Q4,E
M,2010,OPI,1050,2011-Q1,E
M,2010,OPI,1050,2011-Q2,E
M,2010,OPI,1050,2011-Q3,E
M,2010,OPI,1050,2011-Q4,E
M,2010,OPI,1051,2010-Q1,F
M,2010,OPI,1051,2010-Q2,F
M,2010,OPI,1051,2010-Q3,F
M,2010,OPI,1051,2010-Q4,F
M,2010,OPI,1051,2011-Q1,F
M,2010,OPI,1051,2011-Q2,F
M,2010,OPI,1051,2011-Q3,F
M,2010,OPI,1051,2011-Q4,F
M,2010,OPI,1052,2010-Q1,F
M,2010,OPI,1052,2010-Q2,F
M,2010,OPI,1052,2010-Q3,F
M,2010,OPI,1052,2010-Q4,F
M,2010,OPI,1052,2011-Q1,F
M,2010,OPI,1052,2011-Q2,F
M,2010,OPI,1052,2011-Q3,F
M,2010,OPI,1052,2011-Q4,F
M,2010,OPI,1060,2010-Q1,C
M,2010,OPI,1060,2010-Q2,C
M,2010,OPI,1060,2010-Q3,C
M,2010,OPI,1060,2010-Q4,C
M,2010,OPI,1060,2011-Q1,C
M,2010,OPI,1060,2011-Q2,C
M,2010,OPI,1060,2011-Q3,C
M,2010,OPI,1060,2011-Q4,C
M,2010,OPI,1061,2010-Q1,N
M,2010,OPI,1061,2010-Q2,N
M,2010,OPI,1061,2010-Q3,N
M,2010,OPI,1061,2010-Q4,N
M,2010,OPI,1061,2011-Q1,N
M,2010,OPI,1061,2011-Q2,N
M,2010,OPI,1061,2011-Q3,N
M,2010,OPI,1061,2011-Q4,N
M,2010,OPI,1062,2010-Q1,E
M,2010,OPI,1062,2010-Q2,E
M,2010,OPI,1062,2010-Q3,E
M,2010,OPI,1062,2010-Q4,E
M,2010,OPI,1062,2011-Q1,E
M,2010,OPI,1062,2011-Q2,E
M,2010,OPI,1062,2011-Q3,E
M,2010,OPI,1062,2011-Q4,E
M,2010,OPI,1070,2010-Q1,F
M,2010,OPI,1070,2010-Q2,F
M,2010,OPI,1070,2010-Q3,F
M,2010,OPI,1070,2010-Q4,F
M,2010,OPI,1070,2011-Q1,F
M,2010,OPI,1070,2011-Q2,F
M,2010,OPI,1070,2011-Q3,F
M,2010,OPI,1070,2011-Q4,F
M,2010,OPI,1071,2010-Q1,F
M,2010,OPI,1071,2010-Q2,F
M,2010,OPI,1071,2010-Q3,F
M,2010,OPI,1071,2010-Q4,F
M,2010,OPI,1071,2011-Q1,F
M,2010,OPI,1071,2011-Q2,F
M,2010,OPI,1071,2011-Q3,F
M,2010,OPI,1071,2011-Q4,F
M,2010,OPI,1072,2010-Q1,C
M,2010,OPI,1072,2010-Q2,C
M,2010,OPI,1072,2010-Q3,C
M,2010,OPI,1072,2010-Q4,C
M,2010,OPI,1072,2011-Q1,C
M,2010,OPI,1072,2011-Q2,C
M,2010,OPI,1072,2011-Q3,C
M,2010,OPI,1072,2011-Q4,C
M,2010,OPI,1080,2010-Q1,N
M,2010,OPI,1080,2010-Q2,N
M,2010,OPI,1080,2010-Q3,N
M,2010,OPI,1080,2010-Q4,N
M,2010,OPI,1080,2011-Q1,N
M,2010,OPI,1080,2011-Q2,N
M,2010,OPI,1080,2011-Q3,N
M,2010,OPI,1080,2011-Q4,N
M,2010,OPI,1082,2010-Q1,E
M,2010,OPI,1082,2010-Q2,E
M,2010,OPI,1082,2010-Q3,E
M,2010,OPI,1082,2010-Q4,E
M,2010,OPI,1082,2011-Q1,E
M,2010,OPI,1082,2011-Q2,E
M,2010,OPI,1082,2011-Q3,E
M,2010,OPI,1082,2011-Q4,E
M,2010,OPI,1083,2010-Q1,F
M,2010,OPI,1083,2010-Q2,F
M,2010,OPI,1083,2010-Q3,F
M,2010,OPI,1083,2010-Q4,F
M,2010,OPI,1083,2011-Q1,F
M,2010,OPI,1083,2011-Q2,F
M,2010,OPI,1083,2011-Q3,F
M,2010,OPI,1083,2011-Q4,F
M,2010,OPI,1084,2010-Q1,F
M,2010,OPI,1084,2010-Q2,F
M,2010,OPI,1084,2010-Q3,F
M,2010,OPI,1084,2010-Q4,F
M,2010,OPI,1084,2011-Q1,F
M,2010,OPI,1084,2011-Q2,F
M,2010,OPI,1084,2011-Q3,F
M,2010,OPI,1084,2011-Q4,F
M,2010,OPI,1085,2010-Q1,C
M,2010,OPI,1085,2010-Q2,C
M,2010,OPI,1085,2010-Q3,C
M,2010,OPI,1085,2010-Q4,C
M,2010,OPI,1085,2011-Q1,C
M,2010,OPI,1085,2011-Q2,C
M,2010,OPI,1085,2011-Q3,C
M,2010,OPI,1085,2011-Q4,C
M,2010,OPI,1089,2010-Q1,N
M,2010,OPI,1089,2010-Q2,N
M,2010,OPI,1089,2010-Q3,N
M,2010,OPI,1089,2010-Q4,N
M,2010,OPI,1089,2011-Q1,N
M,2010,OPI,1089,2011-Q2,N
M,2010,OPI,1089,2011-Q3,N
M,2010,OPI,1089,2011-Q4,N
M,2010,OPI,1090,2010-Q1,E
M,2010,OPI,1090,2010-Q2,E
M,2010,OPI,1090,2010-Q3,E
M,2010,OPI,1090,2010-Q4,E
M,2010,OPI,1090,2011-Q1,E
M,2010,OPI,1090,2011-Q2,E
M,2010,OPI,1090,2011-Q3,E
M,2010,OPI,1090,2011-Q4,E
M,2010,OPI,1091,2010-Q1,F
M,2010,OPI,1091,2010-Q2,F
M,2010,OPI,1091,2010-Q3,F
M,2010,OPI,1091,2010-Q4,F
M,2010,OPI,1091,2011-Q1,F
M,2010,OPI,1091,2011-Q2,F
M,2010,OPI,1091,2011-Q3,F
M,2010,OPI,1091,2011-Q4,F
M,2010,OPI,1100,2010-Q1,F
M,2010,OPI,1100,2010-Q2,F
M,2010,OPI,1100,2010-Q3,F
M,2010,OPI,1100,2010-Q4,F
M,2010,OPI,1100,2011-Q1,F
M,2010,OPI,1100,2011-Q2,F
M,2010,OPI,1100,2011-Q3,F
M,2010,OPI,1100,2011-Q4,F
M,2010,OPI,1101,2010-Q1,C
M,2010,OPI,1101,2010-Q2,C
M,2010,OPI,1101,2010-Q3,C
M,2010,OPI,1101,2010-Q4,C
M,2010,OPI,1101,2011-Q1,C
M,2010,OPI,1101,2011-Q2,C
M,2010,OPI,1101,2011-Q3,C
M,2010,OPI,1101,2011-Q4,C
M,2010,OPI,1105,2010-Q1,N
M,2010,OPI,1105,2010-Q2,N
M,2010,OPI,1105,2010-Q3,N
M,2010,OPI,1105,2010-Q4,N
M,2010,OPI,1105,2011-Q1,N
M,2010,OPI,1105,2011-Q2,N
M,2010,OPI,1105,2011-Q3,N
M,2010,OPI,1105,2011-Q4,N
M,2010,OPI,1107,2010-Q1,E
M,2010,OPI,1107,2010-Q2,E
M,2010,OPI,1107,2010-Q3,E
M,2010,OPI,1107,2010-Q4,E
M,2010,OPI,1107,2011-Q1,E
M,2010,OPI,1107,2011-Q2,E
M,2010,OPI,1107,2011-Q3,E
M,2010,OPI,1107,2011-Q4,E
M,2010,OPI,1200,2010-Q1,F
M,2010,OPI,1200,2010-Q2,F
M,2010,OPI,1200,2010-Q3,F
M,2010,OPI,1200,2010-Q4,F
M,2010,OPI,1200,2011-Q1,F
M,2010,OPI,1200,2011-Q2,F
M,2010,OPI,1200,2011-Q3,F
M,2010,OPI,1200,2011-Q4,F
M,2010,OPI,1300,2010-Q1,F
M,2010,OPI,1300,2010-Q2,F
M,2010,OPI,1300,2010-Q3,F
M,2010,OPI,1300,2010-Q4,F
M,2010,OPI,1300,2011-Q1,F
M,2010,OPI,1300,2011-Q2,F
M,2010,OPI,1300,2011-Q3,F
M,2010,OPI,1300,2011-Q4,F
M,2010,OPI,1310,2010-Q1,C
M,2010,OPI,1310,2010-Q2,C
M,2010,OPI,1310,2010-Q3,C
M,2010,OPI,1310,2010-Q4,C
M,2010,OPI,1310,2011-Q1,C
M,2010,OPI,1310,2011-Q2,C
M,2010,OPI,1310,2011-Q3,C
M,2010,OPI,1310,2011-Q4,C
M,2010,OPI,1320,2010-Q1,N
M,2010,OPI,1320,2010-Q2,N
M,2010,OPI,1320,2010-Q3,N
M,2010,OPI,1320,2010-Q4,N
M,2010,OPI,1320,2011-Q1,N
M,2010,OPI,1320,2011-Q2,N
M,2010,OPI,1320,2011-Q3,N
M,2010,OPI,1320,2011-Q4,N
M,2010,OPI,1330,2010-Q1,E
M,2010,OPI,1330,2010-Q2,E
M,2010,OPI,1330,2010-Q3,E
M,2010,OPI,1330,2010-Q4,E
M,2010,OPI,1330,2011-Q1,E
M,2010,OPI,1330,2011-Q2,E
M,2010,OPI,1330,2011-Q3,E
M,2010,OPI,1330,2011-Q4,E
M,2010,OPI,1390,2010-Q1,F
M,2010,OPI,1390,2010-Q2,F
M,2010,OPI,1390,2010-Q3,F
M,2010,OPI,1390,2010-Q4,F
M,2010,OPI,1390,2011-Q1,F
M,2010,OPI,1390,2011-Q2,F
M,2010,OPI,1390,2011-Q3,F
M,2010,OPI,1390,2011-Q4,F
M,2010,OPI,1392,2010-Q1,F
M,2010,OPI,1392,2010-Q2,F
M,2010,OPI,1392,2010-Q3,F
M,2010,OPI,1392,2010-Q4,F
M,2010,OPI,1392,2011-Q1,F
M,2010,OPI,1392,2011-Q2,F
M,2010,OPI,1392,2011-Q3,F
M,2010,OPI,1392,2011-Q4,F
M,2010,OPI,1393,2010-Q1,C
M,2010,OPI,1393,2010-Q2,C
M,2010,OPI,1393,2010-Q3,C
M,2010,OPI,1393,2010-Q4,C
M,2010,OPI,1393,2011-Q1,C
M,2010,OPI,1393,2011-Q2,C
M,2010,OPI,1393,2011-Q3,C
M,2010,OPI,1393,2011-Q4,C
M,2010,OPI,1396,2010-Q1,N
M,2010,OPI,1396,2010-Q2,N
M,2010,OPI,1396,2010-Q3,N
M,2010,OPI,1396,2010-Q4,N
M,2010,OPI,1396,2011-Q1,N
M,2010,OPI,1396,2011-Q2,N
M,2010,OPI,1396,2011-Q3,N
M,2010,OPI,1396,2011-Q4,N
M,2010,OPI,1410,2010-Q1,E
M,2010,OPI,1410,2010-Q2,E
M,2010,OPI,1410,2010-Q3,E
M,2010,OPI,1410,2010-Q4,E
M,2010,OPI,1410,2011-Q1,E
M,2010,OPI,1410,2011-Q2,E
M,2010,OPI,1410,2011-Q3,E
M,2010,OPI,1410,2011-Q4,E
M,2010,OPI,1412,2010-Q1,F
M,2010,OPI,1412,2010-Q2,F
M,2010,OPI,1412,2010-Q3,F
M,2010,OPI,1412,2010-Q4,F
M,2010,OPI,1412,2011-Q1,F
M,2010,OPI,1412,2011-Q2,F
M,2010,OPI,1412,2011-Q3,F
M,2010,OPI,1412,2011-Q4,F
M,2010,OPI,1413,2010-Q1,F
M,2010,OPI,1413,2010-Q2,F
M,2010,OPI,1413,2010-Q3,F
M,2010,OPI,1413,2010-Q4,F
M,2010,OPI,1413,2011-Q1,F
M,2010,OPI,1413,2011-Q2,F
M,2010,OPI,1413,2011-Q3,F
M,2010,OPI,1413,2011-Q4,F
M,2010,OPI,1414,2010-Q1,C
M,2010,OPI,1414,2010-Q2,C
M,2010,OPI,1414,2010-Q3,C
M,2010,OPI,1414,2010-Q4,C
M,2010,OPI,1414,2011-Q1,C
M,2010,OPI,1414,2011-Q2,C
M,2010,OPI,1414,2011-Q3,C
M,2010,OPI,1414,2011-Q4,C
M,2010,OPI,1419,2010-Q1,N
M,2010,OPI,1419,2010-Q2,N
M,2010,OPI,1419,2010-Q3,N
M,2010,OPI,1419,2010-Q4,N
M,2010,OPI,1419,2011-Q1,N
M,2010,OPI,1419,2011-Q2,N
M,2010,OPI,1419,2011-Q3,N
M,2010,OPI,1419,2011-Q4,N
M,2010,OPI,1430,2010-Q1,E
M,2010,OPI,1430,2010-Q2,E
M,2010,OPI,1430,2010-Q3,E
M,2010,OPI,1430,2010-Q4,E
M,2010,OPI,1430,2011-Q1,E
M,2010,OPI,1430,2011-Q2,E
M,2010,OPI,1430,2011-Q3,E
M,2010,OPI,1430,2011-Q4,E
M,2010,OPI,1439,2010-Q1,F
M,2010,OPI,1439,2010-Q2,F
M,2010,OPI,1439,2010-Q3,F
M,2010,OPI,1439,2010-Q4,F
M,2010,OPI,1439,2011-Q1,F
M,2010,OPI,1439,2011-Q2,F
M,2010,OPI,1439,2011-Q3,F
M,2010,OPI,1439,2011-Q4,F
M,2010,OPI,1500,2010-Q1,F
M,2010,OPI,1500,2010-Q2,F
M,2010,OPI,1500,2010-Q3,F
M,2010,OPI,1500,2010-Q4,F
M,2010,OPI,1500,2011-Q1,F
M,2010,OPI,1500,2011-Q2,F
M,2010,OPI,1500,2011-Q3,F
M,2010,OPI,1500,2011-Q4,F
M,2010,OPI,1510,2010-Q1,C
M,2010,OPI,1510,2010-Q2,C
M,2010,OPI,1510,2010-Q3,C
M,2010,OPI,1510,2010-Q4,C
M,2010,OPI,1510,2011-Q1,C
M,2010,OPI,1510,2011-Q2,C
M,2010,OPI,1510,2011-Q3,C
M,2010,OPI,1510,2011-Q4,C
M,2010,OPI,1512,2010-Q1,N
M,2010,OPI,1512,2010-Q2,N
M,2010,OPI,1512,2010-Q3,N
M,2010,OPI,1512,2010-Q4,N
M,2010,OPI,1512,2011-Q1,N
M,2010,OPI,1512,2011-Q2,N
M,2010,OPI,1512,2011-Q3,N
M,2010,OPI,1512,2011-Q4,N
M,2010,OPI,1600,2010-Q1,E
M,2010,OPI,1600,2010-Q2,E
M,2010,OPI,1600,2010-Q3,E
M,2010,OPI,1600,2010-Q4,E
M,2010,OPI,1600,2011-Q1,E
M,2010,OPI,1600,2011-Q2,E
M,2010,OPI,1600,2011-Q3,E
M,2010,OPI,1600,2011-Q4,E
M,2010,OPI,1610,2010-Q1,F
M,2010,OPI,1610,2010-Q2,F
M,2010,OPI,1610,2010-Q3,F
M,2010,OPI,1610,2010-Q4,F
M,2010,OPI,1610,2011-Q1,F
M,2010,OPI,1610,2011-Q2,F
M,2010,OPI,1610,2011-Q3,F
M,2010,OPI,1610,2011-Q4,F
M,2010,OPI,1620,2010-Q1,F
M,2010,OPI,1620,2010-Q2,F
M,2010,OPI,1620,2010-Q3,F
M,2010,OPI,1620,2010-Q4,F
M,2010,OPI,1620,2011-Q1,F
M,2010,OPI,1620,2011-Q2,F
M,2010,OPI,1620,2011-Q3,F
M,2010,OPI,1620,2011-Q4,F
M,2010,OPI,1621,2010-Q1,C
M,2010,OPI,1621,2010-Q2,C
M,2010,OPI,1621,2010-Q3,C
M,2010,OPI,1621,2010-Q4,C
M,2010,OPI,1621,2011-Q1,C
M,2010,OPI,1621,2011-Q2,C
M,2010,OPI,1621,2011-Q3,C
M,2010,OPI,1621,2011-Q4,C
M,2010,OPI,1623,2010-Q1,N
M,2010,OPI,1623,2010-Q2,N
M,2010,OPI,1623,2010-Q3,N
M,2010,OPI,1623,2010-Q4,N
M,2010,OPI,1623,2011-Q1,N
M,2010,OPI,1623,2011-Q2,N
M,2010,OPI,1623,2011-Q3,N
M,2010,OPI,1623,2011-Q4,N
M,2010,OPI,1624,2010-Q1,E
M,2010,OPI,1624,2010-Q2,E
M,2010,OPI,1624,2010-Q3,E
M,2010,OPI,1624,2010-Q4,E
M,2010,OPI,1624,2011-Q1,E
M,2010,OPI,1624,2011-Q2,E
M,2010,OPI,1624,2011-Q3,E
M,2010,OPI,1624,2011-Q4,E
M,2010,OPI,1629,2010-Q1,F
M,2010,OPI,1629,2010-Q2,F
M,2010,OPI,1629,2010-Q3,F
M,2010,OPI,1629,2010-Q4,F
M,2010,OPI,1629,2011-Q1,F
M,2010,OPI,1629,2011-Q2,F
M,2010,OPI,1629,2011-Q3,F
M,2010,OPI,1629,2011-Q4,F
M,2010,OPI,1700,2010-Q1,F
M,2010,OPI,1700,2010-Q2,F
M,2010,OPI,1700,2010-Q3,F
M,2010,OPI,1700,2010-Q4,F
M,2010,OPI,1700,2011-Q1,F
M,2010,OPI,1700,2011-Q2,F
M,2010,OPI,1700,2011-Q3,F
M,2010,OPI,1700,2011-Q4,F
M,2010,OPI,1720,2010-Q1,C
M,2010,OPI,1720,2010-Q2,C
M,2010,OPI,1720,2010-Q3,C
M,2010,OPI,1720,2010-Q4,C
M,2010,OPI,1720,2011-Q1,C
M,2010,OPI,1720,2011-Q2,C
M,2010,OPI,1720,2011-Q3,C
M,2010,OPI,1720,2011-Q4,C
M,2010,OPI,1721,2010-Q1,N
M,2010,OPI,1721,2010-Q2,N
M,2010,OPI,1721,2010-Q3,N
M,2010,OPI,1721,2010-Q4,N
M,2010,OPI,1721,2011-Q1,N
M,2010,OPI,1721,2011-Q2,N
M,2010,OPI,1721,2011-Q3,N
M,2010,OPI,1721,2011-Q4,N
M,2010,OPI,1722,2010-Q1,E
M,2010,OPI,1722,2010-Q2,E
M,2010,OPI,1722,2010-Q3,E
M,2010,OPI,1722,2010-Q4,E
M,2010,OPI,1722,2011-Q1,E
M,2010,OPI,1722,2011-Q2,E
M,2010,OPI,1722,2011-Q3,E
M,2010,OPI,1722,2011-Q4,E
M,2010,OPI,1729,2010-Q1,F
M,2010,OPI,1729,2010-Q2,F
M,2010,OPI,1729,2010-Q3,F
M,2010,OPI,1729,2010-Q4,F
M,2010,OPI,1729,2011-Q1,F
M,2010,OPI,1729,2011-Q2,F
M,2010,OPI,1729,2011-Q3,F
M,2010,OPI,1729,2011-Q4,F
M,2010,OPI,1920,2010-Q1,E
M,2010,OPI,1920,2010-Q2,E
M,2010,OPI,1920,2010-Q3,E
M,2010,OPI,1920,2010-Q4,E
M,2010,OPI,1920,2011-Q1,E
M,2010,OPI,1920,2011-Q2,E
M,2010,OPI,1920,2011-Q3,E
M,2010,OPI,1920,2011-Q4,E
M,2010,OPI,20,2010-Q1,F
M,2010,OPI,20,2010-Q2,F
M,2010,OPI,20,2010-Q3,F
