INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,FREQ,OBS_VALUE,CONF_STATUS
2010,OPI,1300,2011-Q1,Q,105.21666717529297,F
2010,OPI,1410,2011-Q1,Q,101.92000071207683,E
2010,OPI,1600,2011-Q1,Q,107.0433349609375,E
2010,OPD,810,2011-Q1,Q,101.17666371663411,C
2010,OPD,1623,2011-Q1,Q,101.83000183105469,N
2010,OPD,3290,2011-Q1,Q,102.01000213623047,F
2010,OPN,20,2011-Q1,Q,107.69333394368489,F
2010,OPN,2363,2011-Q1,Q,99.41999816894531,C
2010,OPN,1000,2011-Q1,Q,106.41333516438802,E
2010,OPN,1050,2011-Q1,Q,107.64666748046875,E
2010,OPI,2012,2011-Q1,Q,113.34000142415364,F
2010,OPI,2560,2011-Q1,Q,100.19000244140625,F
2010,OPI,3200,2011-Q1,Q,101.58000183105469,E
2010,OPN,2014,2011-Q1,Q,124.1366678873698,C
2010,OPI,39,2011-Q1,Q,110.31666819254558,N
2010,OPI,1101,2011-Q1,Q,99.13999938964844,C
2010,OPD,2599,2011-Q1,Q,103.36000061035156,F
2010,OPN,2362,2011-Q1,Q,96.22666676839192,F
2010,OPI,2390,2011-Q1,Q,106.38333384195964,F
2010,OPN,2500,2011-Q1,Q,103.51000213623047,E
2010,OPD,60,2011-Q1,Q,102.82666524251302,F
2010,OPD,2890,2011-Q1,Q,100.52999877929688,F
2010,OPN,60,2011-Q1,Q,102.6933364868164,F
2010,OPD,2434,2011-Q1,Q,114.57333119710286,F
2010,OPD,1720,2011-Q1,Q,104.4066645304362,C
2010,OPD,2363,2011-Q1,Q,99.41000366210938,C
2010,OPN,1390,2011-Q1,Q,102.17000071207683,F
2010,OPN,1396,2011-Q1,Q,100.0199966430664,N
2010,OPN,1413,2011-Q1,Q,100.01000213623047,F
2010,OPN,1439,2011-Q1,Q,100.0,F
2010,OPN,1512,2011-Q1,Q,100.75,N
2010,OPN,1600,2011-Q1,Q,109.75333404541016,E
2010,OPN,1621,2011-Q1,Q,113.27666473388672,C
2010,OPN,1629,2011-Q1,Q,100.31999969482422,F
2010,OPN,1700,2011-Q1,Q,106.3633321126302,F
2010,OPN,1721,2011-Q1,Q,108.12666829427083,N
2010,OPN,1729,2011-Q1,Q,104.18000030517578,F
2010,OPN,2200,2011-Q1,Q,102.15999857584636,F
2010,OPN,2221,2011-Q1,Q,104.2433344523112,F
2010,OPN,2222,2011-Q1,Q,109.00666809082031,F
2010,OPN,3100,2011-Q1,Q,102.53666687011719,E
2010,OPN,3101,2011-Q1,Q,102.04000091552734,F
2010,OPN,3250,2011-Q1,Q,102.83000183105469,F
2010,OPN,3320,2011-Q1,Q,100.71666717529297,F
2010,OPI,20,2011-Q2,Q,109.96333312988281,F
2010,OPI,39,2011-Q2,Q,114.25333150227864,N
2010,OPI,40,2011-Q2,Q,110.6999994913737,E
2010,OPI,60,2011-Q2,Q,103.58999888102214,F
2010,OPI,80,2011-Q2,Q,103.61666615804036,N
2010,OPI,90,2011-Q2,Q,119.36000061035156,E
2010,OPI,3500,2011-Q2,Q,117.02333068847656,N
2010,OPI,3600,2011-Q2,Q,98.05666859944661,C
2010,OPI,2410,2011-Q2,Q,115.52666727701823,E
2010,OPI,810,2011-Q2,Q,101.5199966430664,C
2010,OPI,2311,2011-Q2,Q,111.28666432698567,C
2010,OPI,2332,2011-Q2,Q,102.54000091552734,F
2010,OPI,2350,2011-Q2,Q,99.30000305175781,C
2010,OPI,2363,2011-Q2,Q,98.33000183105469,C
2010,OPI,2369,2011-Q2,Q,97.94666798909505,N
2010,OPI,2370,2011-Q2,Q,101.56999969482422,E
2010,OPI,2390,2011-Q2,Q,107.94333394368489,F
2010,OPI,2000,2011-Q2,Q,113.27666727701823,C
2010,OPI,2010,2011-Q2,Q,116.5699971516927,N
2010,OPI,2011,2011-Q2,Q,106.39000193277995,E
2010,OPI,2016,2011-Q2,Q,101.75999959309895,N
2010,OPI,2042,2011-Q2,Q,100.0,F
2010,OPI,2053,2011-Q2,Q,100.83999633789062,N
2010,OPI,2059,2011-Q2,Q,100.49000295003255,E
2010,OPI,2100,2011-Q2,Q,100.95999908447266,F
2010,OPI,2120,2011-Q2,Q,100.0,N
2010,OPI,2500,2011-Q2,Q,104.73666636149089,E
2010,OPI,2510,2011-Q2,Q,108.0,F
2010,OPI,2512,2011-Q2,Q,102.82333374023438,C
2010,OPI,2521,2011-Q2,Q,104.69666798909505,E
2010,OPI,2561,2011-Q2,Q,100.05999755859375,C
2010,OPI,2590,2011-Q2,Q,108.08666483561198,F
2010,OPI,2599,2011-Q2,Q,110.88999938964844,F
2010,OPI,2700,2011-Q2,Q,102.68666585286458,E
2010,OPI,2732,2011-Q2,Q,107.80333201090495,N
2010,OPI,2733,2011-Q2,Q,102.08000183105469,E
2010,OPI,2750,2011-Q2,Q,109.12000274658203,F
2010,OPI,2810,2011-Q2,Q,101.61000061035156,F
2010,OPI,2829,2011-Q2,Q,98.1500015258789,E
2010,OPI,2830,2011-Q2,Q,101.04000091552734,F
2010,OPI,2893,2011-Q2,Q,100.83000183105469,C
2010,OPI,2910,2011-Q2,Q,102.18999989827473,F
2010,OPI,2920,2011-Q2,Q,104.55666859944661,F
2010,OPI,1000,2011-Q2,Q,107.38333384195964,E
2010,OPI,1013,2011-Q2,Q,101.37000020345052,N
2010,OPI,1030,2011-Q2,Q,102.21666717529297,F
2010,OPI,1052,2011-Q2,Q,101.73999786376953,F
2010,OPI,1061,2011-Q2,Q,111.25333150227864,N
2010,OPI,1071,2011-Q2,Q,108.91999816894531,F
2010,OPI,1100,2011-Q2,Q,101.89999898274739,F
2010,OPI,1105,2011-Q2,Q,100.0,N
2010,OPI,1200,2011-Q2,Q,105.13666534423828,F
2010,OPI,1310,2011-Q2,Q,144.07332865397134,C
2010,OPI,1330,2011-Q2,Q,100.0,E
2010,OPI,1390,2011-Q2,Q,103.06000010172527,F
2010,OPI,1393,2011-Q2,Q,102.52666727701823,C
2010,OPI,1413,2011-Q2,Q,99.93333180745442,F
2010,OPI,1419,2011-Q2,Q,108.8499984741211,N
2010,OPI,1621,2011-Q2,Q,116.06333414713542,C
2010,OPI,1624,2011-Q2,Q,106.13333384195964,E
2010,OPI,1700,2011-Q2,Q,107.62000020345052,F
2010,OPI,1720,2011-Q2,Q,104.95999908447266,C
2010,OPI,2200,2011-Q2,Q,107.71333567301433,F
2010,OPI,2210,2011-Q2,Q,100.83666737874348,C
2010,OPI,2220,2011-Q2,Q,109.3866678873698,E
2010,OPI,2221,2011-Q2,Q,106.96666717529297,F
2010,OPI,2222,2011-Q2,Q,115.22666676839192,F
2010,OPI,2223,2011-Q2,Q,101.5066655476888,C
2010,OPI,3101,2011-Q2,Q,102.13999938964844,F
2010,OPI,3109,2011-Q2,Q,104.75,N
2010,OPI,3200,2011-Q2,Q,101.66000366210938,E
2010,OPI,3290,2011-Q2,Q,101.95999908447266,F
2010,OPI,3310,2011-Q2,Q,101.62999979654948,N
2010,OPD,31,2011-Q2,Q,105.51666514078777,C
2010,OPD,40,2011-Q2,Q,108.44333140055339,E
2010,OPD,60,2011-Q2,Q,103.51999918619792,F
2010,OPD,70,2011-Q2,Q,104.14000193277995,C
2010,OPD,100,2011-Q2,Q,101.38999938964844,F
2010,OPD,200,2011-Q2,Q,107.37666829427083,F
2010,OPD,2400,2011-Q2,Q,113.6366678873698,N
2010,OPD,2410,2011-Q2,Q,114.84666697184245,E
2010,OPD,2430,2011-Q2,Q,112.83666737874348,F
2010,OPD,2450,2011-Q2,Q,103.18333435058594,E
2010,OPD,2453,2011-Q2,Q,101.41000366210938,F
2010,OPD,811,2011-Q2,Q,102.08999633789062,N
2010,OPD,2300,2011-Q2,Q,101.58999888102214,F
2010,OPD,2360,2011-Q2,Q,100.07333628336589,E
2010,OPD,2399,2011-Q2,Q,107.88999938964844,F
2010,OPD,2011,2011-Q2,Q,106.52666727701823,E
2010,OPD,2013,2011-Q2,Q,112.97000122070312,F
2010,OPD,2014,2011-Q2,Q,120.38666534423828,C
2010,OPD,2016,2011-Q2,Q,102.82000223795573,N
2010,OPD,2030,2011-Q2,Q,113.05333201090495,E
2010,OPD,2040,2011-Q2,Q,103.67333475748698,F
2010,OPD,2042,2011-Q2,Q,100.0,F
2010,OPD,2053,2011-Q2,Q,100.83000183105469,N
2010,OPD,2059,2011-Q2,Q,100.72666676839192,E
2010,OPD,2060,2011-Q2,Q,120.27666727701823,F
2010,OPD,2500,2011-Q2,Q,104.75666809082031,E
2010,OPD,2510,2011-Q2,Q,108.48999786376953,F
2010,OPD,2512,2011-Q2,Q,102.83000183105469,C
2010,OPD,2560,2011-Q2,Q,100.0199966430664,F
2010,OPD,2561,2011-Q2,Q,100.0199966430664,C
2010,OPD,2599,2011-Q2,Q,108.37333170572917,F
2010,OPD,2700,2011-Q2,Q,103.67333221435547,E
2010,OPD,2711,2011-Q2,Q,100.0,F
2010,OPD,2740,2011-Q2,Q,103.38999938964844,F
2010,OPD,2752,2011-Q2,Q,99.95999908447266,C
2010,OPD,2790,2011-Q2,Q,91.20999908447266,N
2010,OPD,2822,2011-Q2,Q,101.18000030517578,C
2010,OPD,2830,2011-Q2,Q,101.41999816894531,F
2010,OPD,2894,2011-Q2,Q,103.06333414713542,N
2010,OPD,2930,2011-Q2,Q,98.80999755859375,C
2010,OPD,2932,2011-Q2,Q,98.83000183105469,N
2010,OPD,1013,2011-Q2,Q,101.42666625976562,N
2010,OPD,1040,2011-Q2,Q,107.27999877929688,N
2010,OPD,1050,2011-Q2,Q,110.50666809082031,E
2010,OPD,1051,2011-Q2,Q,111.37999979654948,F
2010,OPD,1060,2011-Q2,Q,115.5500005086263,C
2010,OPD,1072,2011-Q2,Q,102.75,C
2010,OPD,1080,2011-Q2,Q,102.43999735514323,N
2010,OPD,1083,2011-Q2,Q,121.61666870117188,F
2010,OPD,1084,2011-Q2,Q,101.31000010172527,F
2010,OPD,1085,2011-Q2,Q,102.24666595458984,C
2010,OPD,1091,2011-Q2,Q,116.87666829427083,F
2010,OPD,1100,2011-Q2,Q,101.82666778564453,F
2010,OPD,1101,2011-Q2,Q,99.1500015258789,C
2010,OPD,1105,2011-Q2,Q,100.0,N
2010,OPD,1300,2011-Q2,Q,109.23666636149089,F
2010,OPD,1390,2011-Q2,Q,104.18999735514323,F
2010,OPD,1392,2011-Q2,Q,107.9800033569336,F
2010,OPD,1393,2011-Q2,Q,102.5933329264323,C
2010,OPD,1410,2011-Q2,Q,102.30999755859375,E
2010,OPD,1412,2011-Q2,Q,104.04000091552734,F
2010,OPD,1419,2011-Q2,Q,109.19999694824219,N
2010,OPD,1430,2011-Q2,Q,100.0,E
2010,OPD,1439,2011-Q2,Q,100.0,F
2010,OPD,1600,2011-Q2,Q,107.0066655476888,E
2010,OPD,1621,2011-Q2,Q,114.6866683959961,C
2010,OPD,1623,2011-Q2,Q,102.33000183105469,N
2010,OPD,1624,2011-Q2,Q,105.93333180745442,E
2010,OPD,1629,2011-Q2,Q,100.43000030517578,F
2010,OPD,1721,2011-Q2,Q,112.0933329264323,N
2010,OPD,1729,2011-Q2,Q,103.72000122070312,F
2010,OPD,3100,2011-Q2,Q,103.26999918619792,E
2010,OPD,3103,2011-Q2,Q,101.34000142415364,C
2010,OPD,3200,2011-Q2,Q,102.22000122070312,E
2010,OPD,3250,2011-Q2,Q,102.05000305175781,F
2010,OPD,3299,2011-Q2,Q,102.43000030517578,C
2010,OPN,20,2011-Q2,Q,110.51333363850911,F
2010,OPN,39,2011-Q2,Q,115.06999969482422,N
2010,OPN,50,2011-Q2,Q,102.29666646321614,F
2010,OPN,60,2011-Q2,Q,103.71999867757161,F
2010,OPN,70,2011-Q2,Q,103.06000010172527,C
2010,OPN,90,2011-Q2,Q,119.18666585286458,E
2010,OPN,100,2011-Q2,Q,101.7699966430664,F
2010,OPN,257,2011-Q2,Q,103.29000091552734,C
2010,OPN,3500,2011-Q2,Q,116.96333312988281,N
2010,OPN,3520,2011-Q2,Q,115.96333312988281,F
2010,OPN,3600,2011-Q2,Q,101.7699966430664,C
2010,OPN,2440,2011-Q2,Q,107.98000081380208,C
2010,OPN,2450,2011-Q2,Q,101.53666687011719,E
2010,OPN,2453,2011-Q2,Q,100.58000183105469,F
2010,OPN,811,2011-Q2,Q,101.68000030517578,N
2010,OPN,812,2011-Q2,Q,101.94000244140625,E
2010,OPN,2300,2011-Q2,Q,103.1066665649414,F
2010,OPN,2312,2011-Q2,Q,100.41000111897786,N
2010,OPN,2351,2011-Q2,Q,99.51000213623047,N
2010,OPN,2361,2011-Q2,Q,96.32333374023438,F
2010,OPN,2362,2011-Q2,Q,96.70999908447266,F
2010,OPN,2369,2011-Q2,Q,96.31666819254558,N
2010,OPN,2010,2011-Q2,Q,118.22333272298177,N
2010,OPN,2011,2011-Q2,Q,105.9499994913737,E
2010,OPN,2042,2011-Q2,Q,100.0,F
2010,OPN,2053,2011-Q2,Q,100.83999633789062,N
2010,OPN,2060,2011-Q2,Q,115.47333272298177,F
2010,OPN,2120,2011-Q2,Q,100.0,N
2010,OPN,2512,2011-Q2,Q,102.88333129882812,C
2010,OPN,2521,2011-Q2,Q,104.26999918619792,E
2010,OPN,2561,2011-Q2,Q,100.1500015258789,C
2010,OPN,2599,2011-Q2,Q,113.5499979654948,F
2010,OPN,2600,2011-Q2,Q,107.76000213623047,C
2010,OPN,2700,2011-Q2,Q,101.47333272298177,E
2010,OPN,2710,2011-Q2,Q,100.0,F
2010,OPN,2740,2011-Q2,Q,102.33999633789062,F
2010,OPN,2752,2011-Q2,Q,99.94999694824219,C
2010,OPN,2790,2011-Q2,Q,91.20999908447266,N
2010,OPN,257,2010-Q4,Q,100.18999989827473,C
2010,OPN,3510,2010-Q4,Q,101.30000305175781,F
2010,OPN,2440,2010-Q4,Q,103.21333312988281,C
2010,OPN,2451,2010-Q4,Q,102.87000274658203,F
2010,OPN,810,2010-Q4,Q,100.02666473388672,C
2010,OPN,811,2010-Q4,Q,100.0199966430664,N
2010,OPN,2314,2010-Q4,Q,100.0,E
2010,OPN,2361,2010-Q4,Q,97.88333384195964,F
2010,OPN,2363,2010-Q4,Q,99.87999725341797,C
2010,OPN,2010,2010-Q4,Q,104.12000020345052,N
2010,OPN,2060,2010-Q4,Q,101.66333262125652,F
2010,OPN,2100,2010-Q4,Q,100.43000030517578,F
2010,OPN,2562,2010-Q4,Q,99.62333170572917,N
2010,OPN,2600,2010-Q4,Q,100.0,C
2010,OPN,2711,2010-Q4,Q,100.0,F
2010,OPN,2820,2010-Q4,Q,101.04000091552734,F
2010,OPN,2890,2010-Q4,Q,99.43333180745442,F
2010,OPN,1000,2010-Q4,Q,102.8566665649414,E
2010,OPN,1020,2010-Q4,Q,98.41000111897786,E
2010,OPN,1040,2010-Q4,Q,110.51999918619792,N
2010,OPN,1091,2010-Q4,Q,109.3933334350586,F
2010,OPN,1390,2010-Q4,Q,100.4499994913737,F
2010,OPN,1500,2010-Q4,Q,100.31333669026692,F
2010,OPN,1600,2010-Q4,Q,104.97333272298177,E
2010,OPN,1629,2010-Q4,Q,100.0,F
2010,OPI,3520,2011-Q1,Q,111.05333201090495,F
2010,OPI,810,2011-Q1,Q,101.1500015258789,C
2010,OPI,2360,2011-Q1,Q,100.53333282470703,E
2010,OPI,2363,2011-Q1,Q,99.41999816894531,C
2010,OPI,2399,2011-Q1,Q,106.56000010172527,F
2010,OPI,2010,2011-Q1,Q,112.55666859944661,N
2010,OPI,2016,2011-Q1,Q,101.10333251953125,N
2010,OPI,2050,2011-Q1,Q,98.74666595458984,C
2010,OPI,2510,2011-Q1,Q,106.98333231608073,F
2010,OPI,2599,2011-Q1,Q,105.40999857584636,F
2010,OPI,1013,2011-Q1,Q,100.56000010172527,N
2010,OPI,1071,2011-Q1,Q,108.91999816894531,F
2010,OPI,1082,2011-Q1,Q,99.75999959309895,E
2010,OPI,1089,2011-Q1,Q,100.01666768391927,N
2010,OPI,1105,2011-Q1,Q,100.0,N
2010,OPI,1330,2011-Q1,Q,100.0,E
2010,OPI,1430,2011-Q1,Q,100.0,E
2010,OPI,1500,2011-Q1,Q,101.62999725341797,F
2010,OPI,1512,2011-Q1,Q,100.66000366210938,N
2010,OPI,2210,2011-Q1,Q,100.20333099365234,C
2010,OPI,2219,2011-Q1,Q,100.42333475748698,N
2010,OPI,2229,2011-Q1,Q,99.1566670735677,N
2010,OPI,3103,2011-Q1,Q,100.46666717529297,C
2010,OPI,3299,2011-Q1,Q,101.79000091552734,C
2010,OPD,80,2011-Q1,Q,103.1433334350586,N
2010,OPD,90,2011-Q1,Q,113.78333282470703,E
2010,OPD,257,2011-Q1,Q,101.97999827067058,C
2010,OPD,3500,2011-Q1,Q,111.56000010172527,N
2010,OPD,2430,2011-Q1,Q,114.14999898274739,F
2010,OPD,2440,2011-Q1,Q,112.28999837239583,C
2010,OPD,2332,2011-Q1,Q,102.5,F
2010,OPD,2351,2011-Q1,Q,98.73999786376953,N
2010,OPD,2361,2011-Q1,Q,101.05666859944661,F
2010,OPD,2362,2011-Q1,Q,96.22666676839192,F
2010,OPD,2369,2011-Q1,Q,100.96000162760417,N
2010,OPD,2529,2011-Q1,Q,103.87999979654948,F
2010,OPD,2820,2011-Q1,Q,100.89999898274739,F
2010,OPD,2920,2011-Q1,Q,101.95999908447266,F
2010,OPD,1030,2011-Q1,Q,102.56000010172527,F
2010,OPD,1051,2011-Q1,Q,106.39666748046875,F
2010,OPD,1071,2011-Q1,Q,109.5,F
2010,OPD,1080,2011-Q1,Q,100.83666737874348,N
2010,OPD,1083,2011-Q1,Q,105.45333353678386,F
2010,OPD,1084,2011-Q1,Q,102.21333312988281,F
2010,OPD,1089,2011-Q1,Q,100.02000172932942,N
2010,OPD,1300,2011-Q1,Q,106.75999959309895,F
2010,OPD,1439,2011-Q1,Q,100.0,F
2010,OPD,1600,2011-Q1,Q,104.82333374023438,E
2010,OPD,2220,2011-Q1,Q,105.37999979654948,E
2010,OPD,2222,2011-Q1,Q,111.50333150227864,F
2010,OPD,3100,2011-Q1,Q,102.5433349609375,E
2010,OPD,3101,2011-Q1,Q,102.18000030517578,F
2010,OPD,3109,2011-Q1,Q,103.00333150227864,N
2010,OPN,31,2011-Q1,Q,105.79666646321614,C
2010,OPN,200,2011-Q1,Q,107.57666524251302,F
2010,OPN,3500,2011-Q1,Q,111.52666473388672,N
2010,OPN,3510,2011-Q1,Q,111.62999979654948,F
2010,OPN,2410,2011-Q1,Q,112.15999857584636,E
2010,OPN,2312,2011-Q1,Q,101.00333404541016,N
2010,OPN,2330,2011-Q1,Q,102.62000274658203,F
2010,OPN,2350,2011-Q1,Q,99.75,C
2010,OPN,2369,2011-Q1,Q,104.5066655476888,N
2010,OPN,2013,2011-Q1,Q,113.9000015258789,F
2010,OPN,2053,2011-Q1,Q,100.87999725341797,N
2010,OPN,2059,2011-Q1,Q,99.02666473388672,E
2010,OPN,2511,2011-Q1,Q,106.71333312988281,F
2010,OPN,2521,2011-Q1,Q,103.28000132242839,E
2010,OPN,2562,2011-Q1,Q,100.12000274658203,N
2010,OPN,2590,2011-Q1,Q,105.68999989827473,F
2010,OPN,2700,2011-Q1,Q,101.57333374023438,E
2010,OPN,2800,2011-Q1,Q,101.28333028157552,E
2010,OPN,2829,2011-Q1,Q,97.01000213623047,E
2010,OPN,2900,2011-Q1,Q,103.0066655476888,E
2010,OPN,2930,2011-Q1,Q,102.20333353678386,C
2010,OPN,1010,2011-Q1,Q,100.6566645304362,F
2010,OPN,1091,2011-Q1,Q,119.28999837239583,F
2010,OPN,1100,2011-Q1,Q,102.1133321126302,F
2010,OPN,1105,2011-Q1,Q,100.0,N
2010,OPI,2011,2011-Q1,Q,112.38333384195964,E
2010,OPI,2529,2011-Q1,Q,103.87333424886067,F
2010,OPI,1010,2011-Q1,Q,100.98333485921223,F
2010,OPI,1621,2011-Q1,Q,112.68000030517578,C
2010,OPI,3100,2011-Q1,Q,102.53000132242839,E
2010,OPD,2822,2011-Q1,Q,101.18000030517578,C
2010,OPN,2311,2011-Q1,Q,102.67000071207683,C
2010,OPN,2630,2011-Q1,Q,99.0,N
2010,OPI,2314,2011-Q1,Q,100.0,E
2010,OPI,2350,2011-Q1,Q,99.30000305175781,C
2010,OPN,2370,2011-Q1,Q,101.21666463216145,E
2010,OPN,2825,2011-Q1,Q,102.7300033569336,N
2010,OPI,2711,2011-Q1,Q,100.0,F
2010,OPI,2351,2011-Q1,Q,98.87999725341797,N
2010,OPN,1392,2011-Q1,Q,105.85000101725261,F
2010,OPN,1412,2011-Q1,Q,102.46999867757161,F
2010,OPN,1610,2011-Q1,Q,102.31999969482422,F
2010,OPN,1720,2011-Q1,Q,101.73000081380208,C
2010,OPN,2220,2011-Q1,Q,102.66333262125652,E
2010,OPN,3312,2011-Q1,Q,100.40333302815755,E
2010,OPN,1624,2011-Q1,Q,104.85333506266277,E
2010,OPN,1393,2011-Q1,Q,102.00333404541016,C
2010,OPI,812,2011-Q2,Q,100.76000213623047,E
2010,OPI,2050,2011-Q2,Q,100.33000183105469,C
2010,OPI,2740,2011-Q2,Q,102.77999877929688,F
2010,OPI,2820,2011-Q2,Q,101.31999969482422,F
2010,OPI,2930,2011-Q2,Q,99.9800033569336,C
2010,OPI,1011,2011-Q2,Q,101.30333455403645,F
2010,OPI,1060,2011-Q2,Q,123.28000132242839,C
2010,OPI,1080,2011-Q2,Q,101.74666595458984,N
2010,OPI,1500,2011-Q2,Q,101.60999806722005,F
2010,OPI,1600,2011-Q2,Q,109.32000223795573,E
2010,OPI,1629,2011-Q2,Q,100.41000366210938,F
2010,OPI,2219,2011-Q2,Q,101.72333272298177,N
2010,OPD,2310,2011-Q2,Q,104.64667002360027,F
2010,OPD,2330,2011-Q2,Q,102.5,F
2010,OPD,2361,2011-Q2,Q,100.57333374023438,F
2010,OPD,2369,2011-Q2,Q,100.68666585286458,N
2010,OPD,2390,2011-Q2,Q,107.66666666666667,F
2010,OPD,2000,2011-Q2,Q,110.49000040690105,C
2010,OPD,2050,2011-Q2,Q,100.60000101725261,C
2010,OPD,2825,2011-Q2,Q,101.6500015258789,N
2010,OPD,2890,2011-Q2,Q,101.00999959309895,F
2010,OPD,2900,2011-Q2,Q,100.56666819254558,E
2010,OPD,1011,2011-Q2,Q,101.66666412353516,F
2010,OPD,1052,2011-Q2,Q,102.27999877929688,F
2010,OPD,1413,2011-Q2,Q,101.27999877929688,F
2010,OPD,2229,2011-Q2,Q,111.25,N
2010,OPD,3310,2011-Q2,Q,101.88333384195964,N
2010,OPN,200,2011-Q2,Q,110.31333414713542,F
2010,OPN,2410,2011-Q2,Q,115.57333119710286,E
2010,OPN,2434,2011-Q2,Q,108.20666758219402,F
2010,OPN,2332,2011-Q2,Q,102.62000274658203,F
2010,OPN,2562,2011-Q2,Q,99.97000122070312,N
2010,OPN,1310,2010-Q4,Q,104.71999867757161,C
2010,OPN,3310,2010-Q4,Q,100.68333180745442,N
2010,OPD,2410,2010-Q4,Q,107.3000005086263,E
2010,OPD,1392,2010-Q4,Q,100.86000061035156,F
2010,OPN,90,2010-Q4,Q,102.48666890462239,E
2010,OPN,200,2010-Q4,Q,102.17000071207683,F
2010,OPN,2430,2010-Q4,Q,99.03666687011719,F
2010,OPN,2312,2010-Q4,Q,99.21666971842448,N
2010,OPN,2351,2010-Q4,Q,99.51333363850911,N
2010,OPN,2360,2010-Q4,Q,98.97333272298177,E
2010,OPN,2011,2010-Q4,Q,106.77666727701823,E
2010,OPN,2110,2010-Q4,Q,104.04000091552734,C
2010,OPN,2822,2010-Q4,Q,100.0,C
2010,OPN,2894,2010-Q4,Q,98.24000040690105,N
2010,OPN,1039,2010-Q4,Q,100.50333150227864,C
2010,OPN,1050,2010-Q4,Q,104.31333414713542,E
2010,OPN,1084,2010-Q4,Q,100.10333251953125,F
2010,OPN,1105,2010-Q4,Q,100.0,N
2010,OPN,1392,2010-Q4,Q,100.6566645304362,F
2010,OPN,1512,2010-Q4,Q,100.26666514078777,N
2010,OPN,3299,2010-Q4,Q,100.0,C
2010,OPI,2434,2011-Q1,Q,109.79666646321614,F
2010,OPD,2630,2011-Q1,Q,99.04000091552734,N
2010,OPD,1105,2011-Q1,Q,100.0,N
2010,OPN,2570,2011-Q1,Q,100.0,E
2010,OPI,2370,2011-Q1,Q,101.49666595458984,E
2010,OPI,2600,2011-Q1,Q,105.81999969482422,C
2010,OPI,2733,2011-Q1,Q,102.05999755859375,E
2010,OPI,1084,2011-Q1,Q,101.62999979654948,F
2010,OPI,3310,2011-Q1,Q,101.12999979654948,N
2010,OPD,200,2011-Q1,Q,105.7566655476888,F
2010,OPD,2444,2011-Q1,Q,117.45333353678386,N
2010,OPD,2300,2011-Q1,Q,101.11333465576172,F
2010,OPD,2310,2011-Q1,Q,101.85999806722005,F
2010,OPD,2040,2011-Q1,Q,101.94666544596355,F
2010,OPD,2810,2011-Q1,Q,101.56666819254558,F
2010,OPD,1039,2011-Q1,Q,101.48333231608073,C
2010,OPD,1393,2011-Q1,Q,102.12999979654948,C
2010,OPD,2210,2011-Q1,Q,100.26999918619792,C
2010,OPD,2223,2011-Q1,Q,100.6933364868164,C
2010,OPN,2451,2011-Q1,Q,102.7300033569336,F
2010,OPN,2314,2011-Q1,Q,100.0,E
2010,OPN,2390,2011-Q1,Q,107.01666514078777,F
2010,OPN,2561,2011-Q1,Q,100.1500015258789,C
2010,OPN,2600,2011-Q1,Q,107.76000213623047,C
2010,OPN,2750,2011-Q1,Q,108.64999898274739,F
2010,OPN,1039,2011-Q1,Q,100.91999816894531,C
2010,OPN,1051,2011-Q1,Q,108.5066655476888,F
2010,OPN,1082,2011-Q1,Q,99.76666514078777,E
2010,OPN,1310,2011-Q1,Q,128.26333363850912,C
2010,OPI,2361,2011-Q1,Q,100.88999938964844,F
2010,OPI,60,2011-Q1,Q,102.77333068847656,F
2010,OPI,1000,2011-Q1,Q,106.35333251953125,E
2010,OPI,1419,2011-Q1,Q,108.8499984741211,N
2010,OPD,2200,2011-Q1,Q,104.69333394368489,F
2010,OPN,2100,2011-Q1,Q,100.76333363850911,F
2010,OPD,2100,2011-Q1,Q,100.26333363850911,F
2010,OPN,1330,2011-Q1,Q,100.0,E
2010,OPN,1430,2011-Q1,Q,100.0,E
2010,OPN,3290,2011-Q1,Q,100.88999938964844,F
2010,OPN,1410,2011-Q1,Q,101.78333282470703,E
2010,OPI,2520,2011-Q2,Q,105.12000020345052,N
2010,OPI,2562,2011-Q2,Q,100.01000213623047,N
2010,OPI,2900,2011-Q2,Q,101.96666717529297,E
2010,OPI,1082,2011-Q2,Q,100.00666809082031,E
2010,OPI,1101,2011-Q2,Q,99.4800033569336,C
2010,OPI,1107,2011-Q2,Q,100.31999969482422,E
2010,OPI,1392,2011-Q2,Q,107.06999969482422,F
2010,OPI,1430,2011-Q2,Q,100.0,E
2010,OPI,3103,2011-Q2,Q,100.74000295003255,C
2010,OPI,3250,2011-Q2,Q,102.20999908447266,F
2010,OPD,90,2011-Q2,Q,119.40333302815755,E
2010,OPD,3500,2011-Q2,Q,117.03666687011719,N
2010,OPD,2570,2011-Q2,Q,100.0,E
2010,OPD,2730,2011-Q2,Q,107.74000040690105,C
2010,OPD,2810,2011-Q2,Q,101.61000061035156,F
2010,OPD,1061,2011-Q2,Q,105.07333374023438,N
2010,OPD,1071,2011-Q2,Q,109.5,F
2010,OPD,1330,2011-Q2,Q,100.0,E
2010,OPD,1620,2011-Q2,Q,106.81333414713542,F
2010,OPD,1720,2011-Q2,Q,105.71999867757161,C
2010,OPD,2222,2011-Q2,Q,118.1133321126302,F
2010,OPD,3320,2011-Q2,Q,99.62999979654948,F
2010,OPN,2040,2011-Q2,Q,103.09666697184245,F
