MARKET_GEO,NBB_ISTI,INDEX_BASE,UNIT_MEASURE,UNIT_MULT,DECIMALS,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,EMBARGO_TIME
OPN,2016,2010,IX,0,,M,2010-Q4,101.36,A,N,
OPN,2030,2010,IX,0,,M,2010-Q4,102.74,A,E,
OPN,2040,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,2042,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,2050,2010,IX,0,,M,2010-Q4,103.32,A,C,
OPN,2053,2010,IX,0,,M,2010-Q4,100.88,A,N,
OPN,2059,2010,IX,0,,M,2010-Q4,103.45,A,E,
OPN,2060,2010,IX,0,,M,2010-Q4,101.98,A,F,
OPN,2100,2010,IX,0,,M,2010-Q4,100.43,A,F,
OPN,2110,2010,IX,0,,M,2010-Q4,104.04,A,C,
OPN,2120,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPN,2500,2010,IX,0,,M,2010-Q4,101.36,A,E,
OPN,2510,2010,IX,0,,M,2010-Q4,103.27,A,F,
OPN,2511,2010,IX,0,,M,2010-Q4,104.62,A,F,
OPN,2512,2010,IX,0,,M,2010-Q4,100.12,A,C,
OPN,2520,2010,IX,0,,M,2010-Q4,103.26,A,N,
OPN,2521,2010,IX,0,,M,2010-Q4,102.14,A,E,
OPN,2529,2010,IX,0,,M,2010-Q4,104.86,A,F,
OPN,2560,2010,IX,0,,M,2010-Q4,99.76,A,F,
OPN,2561,2010,IX,0,,M,2010-Q4,100.01,A,C,
OPN,2562,2010,IX,0,,M,2010-Q4,99.63,A,N,
OPN,2570,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPN,2590,2010,IX,0,,M,2010-Q4,101.1,A,F,
OPN,2599,2010,IX,0,,M,2010-Q4,99.74,A,F,
OPN,2600,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPN,2630,2010,IX,0,,M,2010-Q4,100.01,A,N,
OPN,2700,2010,IX,0,,M,2010-Q4,99.51,A,E,
OPN,2710,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,2711,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,2730,2010,IX,0,,M,2010-Q4,101.8,A,C,
OPN,2732,2010,IX,0,,M,2010-Q4,101.87,A,N,
OPN,2733,2010,IX,0,,M,2010-Q4,100.19,A,E,
OPN,2740,2010,IX,0,,M,2010-Q4,100.03,A,F,
OPN,2750,2010,IX,0,,M,2010-Q4,98.48,A,F,
OPN,2752,2010,IX,0,,M,2010-Q4,99.95,A,C,
OPN,2790,2010,IX,0,,M,2010-Q4,91.21,A,N,
OPN,2800,2010,IX,0,,M,2010-Q4,100.1,A,E,
OPN,2810,2010,IX,0,,M,2010-Q4,100.06,A,F,
OPN,2820,2010,IX,0,,M,2010-Q4,101.1,A,F,
OPN,2822,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPN,2825,2010,IX,0,,M,2010-Q4,101.46,A,N,
OPN,2829,2010,IX,0,,M,2010-Q4,100.1,A,E,
OPN,2830,2010,IX,0,,M,2010-Q4,99.82,A,F,
OPN,2890,2010,IX,0,,M,2010-Q4,99.28,A,F,
OPN,2893,2010,IX,0,,M,2010-Q4,100.02,A,C,
OPN,2894,2010,IX,0,,M,2010-Q4,97.78,A,N,
OPN,2900,2010,IX,0,,M,2010-Q4,100.51,A,E,
OPN,2910,2010,IX,0,,M,2010-Q4,100.73,A,F,
OPN,2920,2010,IX,0,,M,2010-Q4,99.95,A,F,
OPN,2930,2010,IX,0,,M,2010-Q4,99.7,A,C,
OPN,2932,2010,IX,0,,M,2010-Q4,99.75,A,N,
OPN,1000,2010,IX,0,,M,2010-Q4,102.07,A,E,
OPN,1010,2010,IX,0,,M,2010-Q4,99.42,A,F,
OPN,1011,2010,IX,0,,M,2010-Q4,99.04,A,F,
OPN,1012,2010,IX,0,,M,2010-Q4,99.19,A,C,
OPN,1013,2010,IX,0,,M,2010-Q4,100.34,A,N,
OPN,1020,2010,IX,0,,M,2010-Q4,94.96,A,E,
OPN,1030,2010,IX,0,,M,2010-Q4,99.03,A,F,
OPN,1031,2010,IX,0,,M,2010-Q4,98.86,A,F,
OPN,1039,2010,IX,0,,M,2010-Q4,99.13,A,C,
OPN,1040,2010,IX,0,,M,2010-Q4,107.21,A,N,
OPN,1050,2010,IX,0,,M,2010-Q4,104.87,A,E,
OPN,1051,2010,IX,0,,M,2010-Q4,105.45,A,F,
OPN,1052,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,1060,2010,IX,0,,M,2010-Q4,107.39,A,C,
OPN,1061,2010,IX,0,,M,2010-Q4,112.33,A,N,
OPN,1062,2010,IX,0,,M,2010-Q4,104.78,A,E,
OPN,1070,2010,IX,0,,M,2010-Q4,99.94,A,F,
OPN,1071,2010,IX,0,,M,2010-Q4,99.73,A,F,
OPN,1072,2010,IX,0,,M,2010-Q4,100.02,A,C,
OPN,1080,2010,IX,0,,M,2010-Q4,99.76,A,N,
OPN,1082,2010,IX,0,,M,2010-Q4,99.37,A,E,
OPN,1083,2010,IX,0,,M,2010-Q4,101.41,A,F,
OPN,1084,2010,IX,0,,M,2010-Q4,100.1,A,F,
OPN,1085,2010,IX,0,,M,2010-Q4,100.84,A,C,
OPN,1089,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPN,1090,2010,IX,0,,M,2010-Q4,108.18,A,E,
OPN,1091,2010,IX,0,,M,2010-Q4,108.75,A,F,
OPN,1100,2010,IX,0,,M,2010-Q4,101.98,A,F,
OPN,1101,2010,IX,0,,M,2010-Q4,100.05,A,C,
OPN,1105,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPN,1107,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPN,1200,2010,IX,0,,M,2010-Q4,101.0,A,F,
OPN,1300,2010,IX,0,,M,2010-Q4,100.58,A,F,
OPN,1310,2010,IX,0,,M,2010-Q4,104.42,A,C,
OPN,1320,2010,IX,0,,M,2010-Q4,101.23,A,N,
OPN,1330,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPN,1390,2010,IX,0,,M,2010-Q4,100.11,A,F,
OPN,1392,2010,IX,0,,M,2010-Q4,100.31,A,F,
OPN,1393,2010,IX,0,,M,2010-Q4,100.11,A,C,
OPN,1396,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPN,1410,2010,IX,0,,M,2010-Q4,99.39,A,E,
OPN,1412,2010,IX,0,,M,2010-Q4,100.96,A,F,
OPN,1413,2010,IX,0,,M,2010-Q4,98.91,A,F,
OPN,1414,2010,IX,0,,M,2010-Q4,100.29,A,C,
OPN,1419,2010,IX,0,,M,2010-Q4,100.92,A,N,
OPN,1430,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPN,1439,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,1500,2010,IX,0,,M,2010-Q4,100.23,A,F,
OPN,1510,2010,IX,0,,M,2010-Q4,100.15,A,C,
OPN,1512,2010,IX,0,,M,2010-Q4,100.17,A,N,
OPN,1600,2010,IX,0,,M,2010-Q4,103.71,A,E,
OPN,1610,2010,IX,0,,M,2010-Q4,102.36,A,F,
OPN,1620,2010,IX,0,,M,2010-Q4,103.86,A,F,
OPN,1621,2010,IX,0,,M,2010-Q4,104.49,A,C,
OPN,1623,2010,IX,0,,M,2010-Q4,102.25,A,N,
OPN,1624,2010,IX,0,,M,2010-Q4,102.37,A,E,
OPN,1629,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,1700,2010,IX,0,,M,2010-Q4,100.53,A,F,
OPN,1720,2010,IX,0,,M,2010-Q4,100.99,A,C,
OPN,1721,2010,IX,0,,M,2010-Q4,104.45,A,N,
OPN,1722,2010,IX,0,,M,2010-Q4,97.04,A,E,
OPN,1729,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,2200,2010,IX,0,,M,2010-Q4,97.86,A,F,
OPN,2210,2010,IX,0,,M,2010-Q4,100.19,A,C,
OPN,2219,2010,IX,0,,M,2010-Q4,100.41,A,N,
OPN,2220,2010,IX,0,,M,2010-Q4,97.15,A,E,
OPN,2221,2010,IX,0,,M,2010-Q4,102.96,A,F,
OPN,2222,2010,IX,0,,M,2010-Q4,101.69,A,F,
OPN,2223,2010,IX,0,,M,2010-Q4,99.98,A,C,
OPN,2229,2010,IX,0,,M,2010-Q4,89.25,A,N,
OPN,3100,2010,IX,0,,M,2010-Q4,101.93,A,E,
OPN,3101,2010,IX,0,,M,2010-Q4,101.77,A,F,
OPN,3102,2010,IX,0,,M,2010-Q4,99.95,A,F,
OPN,3103,2010,IX,0,,M,2010-Q4,101.71,A,C,
OPN,3109,2010,IX,0,,M,2010-Q4,102.15,A,N,
OPN,3200,2010,IX,0,,M,2010-Q4,101.15,A,E,
OPN,3250,2010,IX,0,,M,2010-Q4,103.12,A,F,
OPN,3290,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPN,3299,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPN,3310,2010,IX,0,,M,2010-Q4,100.71,A,N,
OPN,3312,2010,IX,0,,M,2010-Q4,100.12,A,E,
OPN,3320,2010,IX,0,,M,2010-Q4,102.08,A,F,
OPI,20,2010,IX,0,,M,2010-Q4,101.9,A,F,
OPI,31,2010,IX,0,,M,2010-Q4,101.98,A,C,
OPI,39,2010,IX,0,,M,2010-Q4,102.62,A,N,
OPI,40,2010,IX,0,,M,2010-Q4,103.41,A,E,
OPI,50,2010,IX,0,,M,2010-Q4,99.95,A,F,
OPI,60,2010,IX,0,,M,2010-Q4,101.98,A,F,
OPI,70,2010,IX,0,,M,2010-Q4,101.22,A,C,
OPI,80,2010,IX,0,,M,2010-Q4,101.26,A,N,
OPI,90,2010,IX,0,,M,2010-Q4,101.63,A,E,
OPI,100,2010,IX,0,,M,2010-Q4,100.02,A,F,
OPI,200,2010,IX,0,,M,2010-Q4,101.93,A,F,
OPI,257,2010,IX,0,,M,2010-Q4,100.01,A,C,
OPI,3500,2010,IX,0,,M,2010-Q4,101.77,A,N,
OPI,1920,2010,IX,0,,M,2010-Q4,101.55,A,E,
OPI,3510,2010,IX,0,,M,2010-Q4,100.3,A,F,
OPI,3520,2010,IX,0,,M,2010-Q4,106.76,A,F,
OPI,3600,2010,IX,0,,M,2010-Q4,100.82,A,C,
OPI,2400,2010,IX,0,,M,2010-Q4,105.68,A,N,
OPI,2410,2010,IX,0,,M,2010-Q4,107.48,A,E,
OPI,2430,2010,IX,0,,M,2010-Q4,98.47,A,F,
OPI,2434,2010,IX,0,,M,2010-Q4,98.5,A,F,
OPI,2440,2010,IX,0,,M,2010-Q4,104.27,A,C,
OPI,2444,2010,IX,0,,M,2010-Q4,110.2,A,N,
OPI,2450,2010,IX,0,,M,2010-Q4,101.63,A,E,
OPI,2451,2010,IX,0,,M,2010-Q4,103.18,A,F,
OPI,2453,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,810,2010,IX,0,,M,2010-Q4,100.02,A,C,
OPI,811,2010,IX,0,,M,2010-Q4,100.02,A,N,
OPI,812,2010,IX,0,,M,2010-Q4,100.04,A,E,
OPI,2300,2010,IX,0,,M,2010-Q4,101.51,A,F,
OPI,2310,2010,IX,0,,M,2010-Q4,104.68,A,F,
OPI,2311,2010,IX,0,,M,2010-Q4,112.0,A,C,
OPI,2312,2010,IX,0,,M,2010-Q4,99.25,A,N,
OPI,2314,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPI,2330,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2332,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2350,2010,IX,0,,M,2010-Q4,99.3,A,C,
OPI,2351,2010,IX,0,,M,2010-Q4,98.88,A,N,
OPI,2360,2010,IX,0,,M,2010-Q4,99.37,A,E,
OPI,2361,2010,IX,0,,M,2010-Q4,99.02,A,F,
OPI,2362,2010,IX,0,,M,2010-Q4,99.37,A,F,
OPI,2363,2010,IX,0,,M,2010-Q4,99.88,A,C,
OPI,2369,2010,IX,0,,M,2010-Q4,102.1,A,N,
OPI,2370,2010,IX,0,,M,2010-Q4,99.46,A,E,
OPI,2390,2010,IX,0,,M,2010-Q4,103.85,A,F,
OPI,2399,2010,IX,0,,M,2010-Q4,104.03,A,F,
OPI,2000,2010,IX,0,,M,2010-Q4,102.82,A,C,
OPI,2010,2010,IX,0,,M,2010-Q4,103.91,A,N,
OPI,2011,2010,IX,0,,M,2010-Q4,106.99,A,E,
OPI,2012,2010,IX,0,,M,2010-Q4,108.59,A,F,
OPI,2013,2010,IX,0,,M,2010-Q4,108.21,A,F,
OPI,2014,2010,IX,0,,M,2010-Q4,103.85,A,C,
OPI,2016,2010,IX,0,,M,2010-Q4,101.2,A,N,
OPI,2030,2010,IX,0,,M,2010-Q4,103.06,A,E,
OPI,2040,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2042,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2050,2010,IX,0,,M,2010-Q4,98.84,A,C,
OPI,2053,2010,IX,0,,M,2010-Q4,100.89,A,N,
OPI,2059,2010,IX,0,,M,2010-Q4,98.75,A,E,
OPI,2060,2010,IX,0,,M,2010-Q4,101.53,A,F,
OPI,2100,2010,IX,0,,M,2010-Q4,100.35,A,F,
OPI,2110,2010,IX,0,,M,2010-Q4,104.03,A,C,
OPI,2120,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPI,2500,2010,IX,0,,M,2010-Q4,100.49,A,E,
OPI,2510,2010,IX,0,,M,2010-Q4,101.74,A,F,
OPI,2511,2010,IX,0,,M,2010-Q4,102.49,A,F,
OPI,2512,2010,IX,0,,M,2010-Q4,100.21,A,C,
OPI,2520,2010,IX,0,,M,2010-Q4,99.93,A,N,
OPI,2521,2010,IX,0,,M,2010-Q4,102.05,A,E,
OPI,2529,2010,IX,0,,M,2010-Q4,94.98,A,F,
OPI,2560,2010,IX,0,,M,2010-Q4,99.64,A,F,
OPI,2561,2010,IX,0,,M,2010-Q4,100.01,A,C,
OPI,2562,2010,IX,0,,M,2010-Q4,99.48,A,N,
OPI,2570,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPI,2590,2010,IX,0,,M,2010-Q4,100.2,A,F,
OPI,2599,2010,IX,0,,M,2010-Q4,98.2,A,F,
OPI,2600,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPI,2630,2010,IX,0,,M,2010-Q4,100.01,A,N,
OPI,2700,2010,IX,0,,M,2010-Q4,100.6,A,E,
OPI,2710,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2711,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2730,2010,IX,0,,M,2010-Q4,105.09,A,C,
OPI,2732,2010,IX,0,,M,2010-Q4,105.16,A,N,
OPI,2733,2010,IX,0,,M,2010-Q4,100.21,A,E,
OPI,2740,2010,IX,0,,M,2010-Q4,100.2,A,F,
OPI,2750,2010,IX,0,,M,2010-Q4,107.46,A,F,
OPI,2752,2010,IX,0,,M,2010-Q4,99.96,A,C,
OPI,2790,2010,IX,0,,M,2010-Q4,91.21,A,N,
OPI,2800,2010,IX,0,,M,2010-Q4,100.35,A,E,
OPI,2810,2010,IX,0,,M,2010-Q4,100.06,A,F,
OPI,2820,2010,IX,0,,M,2010-Q4,100.93,A,F,
OPI,2822,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPI,2825,2010,IX,0,,M,2010-Q4,101.48,A,N,
OPI,2829,2010,IX,0,,M,2010-Q4,100.66,A,E,
OPI,2830,2010,IX,0,,M,2010-Q4,101.04,A,F,
OPI,2890,2010,IX,0,,M,2010-Q4,99.49,A,F,
OPI,2893,2010,IX,0,,M,2010-Q4,100.02,A,C,
OPI,2894,2010,IX,0,,M,2010-Q4,98.34,A,N,
OPI,2900,2010,IX,0,,M,2010-Q4,99.46,A,E,
OPI,2910,2010,IX,0,,M,2010-Q4,99.1,A,F,
OPI,2920,2010,IX,0,,M,2010-Q4,100.02,A,F,
OPI,2930,2010,IX,0,,M,2010-Q4,100.28,A,C,
OPI,2932,2010,IX,0,,M,2010-Q4,100.3,A,N,
OPI,1000,2010,IX,0,,M,2010-Q4,103.11,A,E,
OPI,1010,2010,IX,0,,M,2010-Q4,99.49,A,F,
OPI,1011,2010,IX,0,,M,2010-Q4,99.09,A,F,
OPI,1012,2010,IX,0,,M,2010-Q4,99.16,A,C,
OPI,1013,2010,IX,0,,M,2010-Q4,100.33,A,N,
OPI,1020,2010,IX,0,,M,2010-Q4,97.57,A,E,
OPI,1030,2010,IX,0,,M,2010-Q4,99.81,A,F,
OPI,1031,2010,IX,0,,M,2010-Q4,98.84,A,F,
OPI,1039,2010,IX,0,,M,2010-Q4,100.53,A,C,
OPI,1040,2010,IX,0,,M,2010-Q4,110.82,A,N,
OPI,1050,2010,IX,0,,M,2010-Q4,104.49,A,E,
OPI,1051,2010,IX,0,,M,2010-Q4,104.99,A,F,
OPI,1052,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,1060,2010,IX,0,,M,2010-Q4,114.27,A,C,
OPI,1061,2010,IX,0,,M,2010-Q4,112.47,A,N,
OPI,1062,2010,IX,0,,M,2010-Q4,115.44,A,E,
OPI,1070,2010,IX,0,,M,2010-Q4,101.48,A,F,
OPI,1071,2010,IX,0,,M,2010-Q4,103.09,A,F,
OPI,1072,2010,IX,0,,M,2010-Q4,100.02,A,C,
OPI,1080,2010,IX,0,,M,2010-Q4,100.02,A,N,
OPI,1082,2010,IX,0,,M,2010-Q4,99.43,A,E,
OPI,1083,2010,IX,0,,M,2010-Q4,104.42,A,F,
OPI,1084,2010,IX,0,,M,2010-Q4,100.14,A,F,
OPI,1085,2010,IX,0,,M,2010-Q4,99.47,A,C,
OPI,1089,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPI,1090,2010,IX,0,,M,2010-Q4,107.68,A,E,
OPI,1091,2010,IX,0,,M,2010-Q4,107.81,A,F,
OPI,1100,2010,IX,0,,M,2010-Q4,101.61,A,F,
OPI,1101,2010,IX,0,,M,2010-Q4,100.05,A,C,
OPI,1105,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPI,1107,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPI,1200,2010,IX,0,,M,2010-Q4,101.18,A,F,
OPI,1300,2010,IX,0,,M,2010-Q4,100.88,A,F,
OPI,1310,2010,IX,0,,M,2010-Q4,104.57,A,C,
OPI,1320,2010,IX,0,,M,2010-Q4,100.68,A,N,
OPI,1330,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPI,1390,2010,IX,0,,M,2010-Q4,100.52,A,F,
OPI,1392,2010,IX,0,,M,2010-Q4,100.25,A,F,
OPI,1393,2010,IX,0,,M,2010-Q4,100.74,A,C,
OPI,1396,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPI,1410,2010,IX,0,,M,2010-Q4,99.81,A,E,
OPI,1412,2010,IX,0,,M,2010-Q4,100.96,A,F,
OPI,1413,2010,IX,0,,M,2010-Q4,99.53,A,F,
OPI,1414,2010,IX,0,,M,2010-Q4,99.66,A,C,
OPI,1419,2010,IX,0,,M,2010-Q4,100.92,A,N,
OPI,1430,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPI,1439,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,1500,2010,IX,0,,M,2010-Q4,100.58,A,F,
OPI,1510,2010,IX,0,,M,2010-Q4,100.13,A,C,
OPI,1512,2010,IX,0,,M,2010-Q4,100.14,A,N,
OPI,1600,2010,IX,0,,M,2010-Q4,103.09,A,E,
OPI,1610,2010,IX,0,,M,2010-Q4,101.23,A,F,
OPI,1620,2010,IX,0,,M,2010-Q4,103.47,A,F,
OPI,1621,2010,IX,0,,M,2010-Q4,104.97,A,C,
OPI,1623,2010,IX,0,,M,2010-Q4,101.95,A,N,
OPI,1624,2010,IX,0,,M,2010-Q4,102.37,A,E,
OPI,1629,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,1700,2010,IX,0,,M,2010-Q4,100.71,A,F,
OPI,1720,2010,IX,0,,M,2010-Q4,101.14,A,C,
OPI,1721,2010,IX,0,,M,2010-Q4,105.41,A,N,
OPI,1722,2010,IX,0,,M,2010-Q4,97.04,A,E,
OPI,1729,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,2200,2010,IX,0,,M,2010-Q4,103.92,A,F,
OPI,2210,2010,IX,0,,M,2010-Q4,100.2,A,C,
OPI,2219,2010,IX,0,,M,2010-Q4,100.4,A,N,
OPI,2220,2010,IX,0,,M,2010-Q4,104.8,A,E,
OPI,2221,2010,IX,0,,M,2010-Q4,102.54,A,F,
OPI,2222,2010,IX,0,,M,2010-Q4,101.81,A,F,
OPI,2223,2010,IX,0,,M,2010-Q4,100.22,A,C,
OPI,2229,2010,IX,0,,M,2010-Q4,109.17,A,N,
OPI,3100,2010,IX,0,,M,2010-Q4,101.74,A,E,
OPI,3101,2010,IX,0,,M,2010-Q4,101.83,A,F,
OPI,3102,2010,IX,0,,M,2010-Q4,100.01,A,F,
OPI,3103,2010,IX,0,,M,2010-Q4,101.71,A,C,
OPI,3109,2010,IX,0,,M,2010-Q4,102.08,A,N,
OPI,3200,2010,IX,0,,M,2010-Q4,100.07,A,E,
OPI,3250,2010,IX,0,,M,2010-Q4,100.96,A,F,
OPI,3290,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPI,3299,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPI,3310,2010,IX,0,,M,2010-Q4,100.7,A,N,
OPI,3312,2010,IX,0,,M,2010-Q4,100.06,A,E,
OPI,3320,2010,IX,0,,M,2010-Q4,92.93,A,F,
OPD,20,2010,IX,0,,M,2010-Q4,101.97,A,F,
OPD,31,2010,IX,0,,M,2010-Q4,101.84,A,C,
OPD,39,2010,IX,0,,M,2010-Q4,102.68,A,N,
OPD,40,2010,IX,0,,M,2010-Q4,103.12,A,E,
OPD,50,2010,IX,0,,M,2010-Q4,100.02,A,F,
OPD,60,2010,IX,0,,M,2010-Q4,101.93,A,F,
OPD,70,2010,IX,0,,M,2010-Q4,101.42,A,C,
OPD,80,2010,IX,0,,M,2010-Q4,101.44,A,N,
OPD,90,2010,IX,0,,M,2010-Q4,102.41,A,E,
OPD,100,2010,IX,0,,M,2010-Q4,100.02,A,F,
OPD,200,2010,IX,0,,M,2010-Q4,102.07,A,F,
OPD,257,2010,IX,0,,M,2010-Q4,100.06,A,C,
OPD,3500,2010,IX,0,,M,2010-Q4,101.71,A,N,
OPD,1920,2010,IX,0,,M,2010-Q4,103.89,A,E,
OPD,3510,2010,IX,0,,M,2010-Q4,100.3,A,F,
OPD,3520,2010,IX,0,,M,2010-Q4,106.76,A,F,
OPD,3600,2010,IX,0,,M,2010-Q4,100.82,A,C,
OPD,2400,2010,IX,0,,M,2010-Q4,107.38,A,N,
OPD,2410,2010,IX,0,,M,2010-Q4,108.8,A,E,
OPD,2430,2010,IX,0,,M,2010-Q4,101.85,A,F,
OPD,2434,2010,IX,0,,M,2010-Q4,102.71,A,F,
OPD,2440,2010,IX,0,,M,2010-Q4,106.4,A,C,
OPD,2444,2010,IX,0,,M,2010-Q4,110.3,A,N,
OPD,2450,2010,IX,0,,M,2010-Q4,102.49,A,E,
OPD,2451,2010,IX,0,,M,2010-Q4,103.4,A,F,
OPD,2453,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,810,2010,IX,0,,M,2010-Q4,100.02,A,C,
OPD,811,2010,IX,0,,M,2010-Q4,100.01,A,N,
OPD,812,2010,IX,0,,M,2010-Q4,100.04,A,E,
OPD,2300,2010,IX,0,,M,2010-Q4,100.85,A,F,
OPD,2310,2010,IX,0,,M,2010-Q4,104.98,A,F,
OPD,2311,2010,IX,0,,M,2010-Q4,111.99,A,C,
OPD,2312,2010,IX,0,,M,2010-Q4,99.29,A,N,
OPD,2314,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPD,2330,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,2332,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,2350,2010,IX,0,,M,2010-Q4,99.18,A,C,
OPD,2351,2010,IX,0,,M,2010-Q4,98.74,A,N,
OPD,2360,2010,IX,0,,M,2010-Q4,99.56,A,E,
OPD,2361,2010,IX,0,,M,2010-Q4,99.37,A,F,
OPD,2362,2010,IX,0,,M,2010-Q4,99.37,A,F,
OPD,2363,2010,IX,0,,M,2010-Q4,99.88,A,C,
OPD,2369,2010,IX,0,,M,2010-Q4,99.65,A,N,
OPD,2370,2010,IX,0,,M,2010-Q4,99.49,A,E,
OPD,2390,2010,IX,0,,M,2010-Q4,103.58,A,F,
OPD,2399,2010,IX,0,,M,2010-Q4,103.79,A,F,
OPD,2000,2010,IX,0,,M,2010-Q4,103.2,A,C,
OPD,2010,2010,IX,0,,M,2010-Q4,104.44,A,N,
OPD,2011,2010,IX,0,,M,2010-Q4,107.15,A,E,
OPD,2012,2010,IX,0,,M,2010-Q4,108.46,A,F,
OPD,2013,2010,IX,0,,M,2010-Q4,108.43,A,F,
OPD,2014,2010,IX,0,,M,2010-Q4,102.73,A,C,
OPD,2016,2010,IX,0,,M,2010-Q4,101.69,A,N,
OPD,2030,2010,IX,0,,M,2010-Q4,102.82,A,E,
OPD,2040,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,2042,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,2050,2010,IX,0,,M,2010-Q4,99.58,A,C,
OPD,2053,2010,IX,0,,M,2010-Q4,100.88,A,N,
OPD,2059,2010,IX,0,,M,2010-Q4,99.4,A,E,
OPD,2060,2010,IX,0,,M,2010-Q4,101.55,A,F,
OPD,2100,2010,IX,0,,M,2010-Q4,100.15,A,F,
OPD,2110,2010,IX,0,,M,2010-Q4,104.04,A,C,
OPD,2120,2010,IX,0,,M,2010-Q4,100.0,A,N,
OPD,2500,2010,IX,0,,M,2010-Q4,100.43,A,E,
OPD,2510,2010,IX,0,,M,2010-Q4,101.58,A,F,
OPD,2511,2010,IX,0,,M,2010-Q4,102.31,A,F,
OPD,2512,2010,IX,0,,M,2010-Q4,100.19,A,C,
OPD,2520,2010,IX,0,,M,2010-Q4,100.62,A,N,
OPD,2521,2010,IX,0,,M,2010-Q4,102.66,A,E,
OPD,2529,2010,IX,0,,M,2010-Q4,94.98,A,F,
OPD,2560,2010,IX,0,,M,2010-Q4,99.59,A,F,
OPD,2561,2010,IX,0,,M,2010-Q4,100.01,A,C,
OPD,2562,2010,IX,0,,M,2010-Q4,99.44,A,N,
OPD,2570,2010,IX,0,,M,2010-Q4,100.0,A,E,
OPD,2590,2010,IX,0,,M,2010-Q4,99.11,A,F,
OPD,2599,2010,IX,0,,M,2010-Q4,96.74,A,F,
OPD,2600,2010,IX,0,,M,2010-Q4,100.0,A,C,
OPD,2630,2010,IX,0,,M,2010-Q4,100.01,A,N,
OPD,2700,2010,IX,0,,M,2010-Q4,100.72,A,E,
OPD,2710,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,2711,2010,IX,0,,M,2010-Q4,100.0,A,F,
OPD,2730,2010,IX,0,,M,2010-Q4,105.11,A,C,
OPD,2732,2010,IX,0,,M,2010-Q4,105.16,A,N,
OPD,2733,2010,IX,0,,M,2010-Q4,100.25,A,E,
OPD,2740,2010,IX,0,,M,2010-Q4,100.27,A,F,
OPD,2750,2010,IX,0,,M,2010-Q4,107.41,A,F,
OPD,2752,2010,IX,0,,M,2010-Q4,99.96,A,C,
OPD,2790,2010,IX,0,,M,2010-Q4,91.21,A,N,
OPD,2800,2010,IX,0,,M,2010-Q4,100.53,A,E,
OPD,2810,2010,IX,0,,M,2010-Q4,100.06,A,F,
OPD,2820,2010,IX,0,,M,2010-Q4,100.84,A,F,
